HEAD,FPGA,TDC_CHANNEL,ORBIT_CNT,BX_COUNTER,TDC_MEAS
1,1,139,1289777293,1707,0
1,1,12,1289777293,1698,8
1,1,13,1289777293,1705,3
1,1,62,1289777356,3016,20
1,1,59,1289777356,3027,19
1,1,139,1289777356,3029,0
1,1,64,1289777356,3021,10
1,1,61,1289777356,3020,8
1,1,38,1289777364,3009,11
1,1,34,1289777364,3010,8
1,1,40,1289777364,3011,13
1,1,34,1289777364,3027,2
1,1,22,1289777369,1772,26
1,1,19,1289777369,1780,13
1,1,139,1289777369,1787,0
1,1,21,1289777369,1779,15
1,1,24,1289777369,1785,25
1,1,37,1289777378,1554,4
1,1,14,1289777405,1734,11
1,1,15,1289777405,1734,14
1,1,139,1289777405,1744,0
1,1,12,1289777405,1742,12
1,1,17,1289777405,1742,24
1,1,68,1289777421,2240,14
1,1,67,1289777421,2246,21
1,1,65,1289777421,2251,8
1,1,139,1289777421,2254,0
1,1,70,1289777421,2252,25
1,1,1,1289777421,3523,12
1,1,74,1289777456,3251,0
1,1,73,1289777456,3257,11
1,1,71,1289777456,3259,0
1,1,139,1289777456,3266,0
1,1,76,1289777456,3264,2
1,1,41,1289777486,1863,14
1,1,39,1289777486,1867,1
1,1,139,1289777486,1877,0
1,1,40,1289777486,1865,6
1,1,42,1289777486,1875,10
1,1,1,1289777496,2956,18
1,1,59,1289777503,171,26
1,1,64,1289777503,170,21
1,1,62,1289777503,170,3
1,1,139,1289777503,179,0
1,1,57,1289777503,177,4
1,1,57,1289777503,193,14
1,1,62,1289777531,736,0
1,1,16,1289777561,207,13
1,1,18,1289777561,205,1
1,1,139,1289777561,215,0
1,1,19,1289777561,207,26
1,1,21,1289777561,213,2
1,1,30,1289777567,3120,0
1,1,31,1289777567,3121,17
1,1,18,1289777568,1431,11
1,1,17,1289777568,1434,14
1,1,139,1289777568,1445,0
1,1,16,1289777568,1439,11
1,1,19,1289777568,1443,17
1,1,19,1289777568,1449,21
1,1,41,1289777589,3542,27
1,1,139,1289777589,3547,0
1,1,42,1289777589,3544,5
1,1,39,1289777589,3545,25
1,1,40,1289777589,3544,8
1,1,13,1289777611,1056,20
1,1,2,1289777627,94,20
1,1,2,1289777627,108,1
1,1,23,1289777638,1911,19
1,1,23,1289777638,1915,9
1,1,26,1289777638,1911,17
1,1,139,1289777638,1923,0
1,1,21,1289777638,1921,19
1,1,28,1289777638,1921,9
1,1,47,1289777645,2967,21
1,1,48,1289777645,2964,4
1,1,139,1289777645,2979,0
1,1,49,1289777645,2973,12
1,1,50,1289777645,2977,27
1,1,35,1289777671,2125,29
1,1,74,1289777672,3016,14
1,1,25,1289777684,80,27
1,1,76,1289777684,606,28
1,1,57,1289777695,2818,8
1,1,54,1289777724,2871,27
1,1,56,1289777724,2871,26
1,1,139,1289777724,2883,0
1,1,53,1289777724,2877,22
1,1,51,1289777724,2881,9
1,1,6,1289777748,603,7
1,1,7,1289777748,604,10
1,1,139,1289777748,609,0
1,1,4,1289777748,605,3
1,1,9,1289777748,607,4
1,1,7,1289777748,616,9
1,1,78,1289777789,2089,17
1,1,79,1289777789,2090,21
1,1,76,1289777789,2097,20
1,1,56,1289777805,1001,8
1,1,57,1289777805,1004,19
1,1,139,1289777805,1014,0
1,1,55,1289777805,1007,27
1,1,58,1289777805,1012,25
1,1,52,1289777829,2167,4
1,1,49,1289777829,2169,5
1,1,139,1289777829,2175,0
1,1,50,1289777829,2173,4
1,1,51,1289777829,2171,15
1,1,42,1289777841,2849,23
1,1,47,1289777856,2168,13
1,1,47,1289777856,2181,28
1,1,68,1289777874,768,19
1,1,66,1289777874,776,4
1,1,67,1289777874,780,13
1,1,139,1289777874,782,0
1,1,69,1289777874,778,11
1,1,77,1289777885,514,15
1,1,73,1289777885,513,19
1,1,79,1289777885,521,3
1,1,139,1289777885,523,0
1,1,78,1289777885,520,0
1,1,80,1289777885,521,11
1,1,77,1289777885,522,0
1,1,80,1289777885,526,1
1,1,60,1289777897,2187,5
1,1,70,1289777902,1177,20
1,1,22,1289777922,2182,15
1,1,7,1289777930,2858,8
1,1,10,1289777930,2860,15
1,1,139,1289777930,2869,0
1,1,8,1289777930,2866,3
1,1,9,1289777930,2867,26
1,1,11,1289777946,835,12
1,1,11,1289777946,841,20
1,1,139,1289777946,850,0
1,1,14,1289777946,845,10
1,1,9,1289777946,843,20
1,1,12,1289777946,848,25
1,1,46,1289777980,3385,10
1,1,47,1289777980,3388,19
1,1,44,1289777980,3395,29
1,1,139,1289777980,3399,0
1,1,45,1289777980,3397,15
1,1,46,1289777980,3397,24
1,1,49,1289777980,3405,11
1,1,73,1289777981,3321,12
1,1,69,1289777981,3324,23
1,1,2,1289778003,2258,21
1,1,20,1289778004,1075,3
1,1,50,1289778005,1780,11
1,1,49,1289778005,1786,5
1,1,139,1289778005,1793,0
1,1,47,1289778005,1790,25
1,1,52,1289778005,1791,7
1,1,7,1289778014,1030,18
1,1,8,1289778014,1037,27
1,1,9,1289778014,1043,12
1,1,139,1289778014,1046,0
1,1,6,1289778014,1044,1
1,1,21,1289778022,132,27
1,1,42,1289778042,1107,6
1,1,45,1289778053,1258,9
1,1,46,1289778053,1258,8
1,1,47,1289778053,1270,19
1,1,139,1289778053,1274,0
1,1,48,1289778053,1272,7
1,1,69,1289778063,1379,15
1,1,4,1289778078,607,2
1,1,53,1289778089,505,7
1,1,2,1289778091,2411,27
1,1,1,1289778091,2415,2
1,1,68,1289778105,3387,3
1,1,7,1289778108,2821,29
1,1,68,1289778110,2811,14
1,1,31,1289778116,2692,1
1,1,30,1289778116,2695,14
1,1,32,1289778116,2695,10
1,1,139,1289778116,2701,0
1,1,29,1289778116,2699,7
1,1,76,1289778118,166,16
1,1,74,1289778137,277,8
1,1,67,1289778146,2846,9
1,1,139,1289778146,2861,0
1,1,66,1289778146,2856,7
1,1,69,1289778146,2853,7
1,1,70,1289778146,2854,0
1,1,71,1289778146,2860,14
1,1,67,1289778146,2861,8
1,1,68,1289778146,2859,29
1,1,77,1289778159,1761,25
1,1,78,1289778159,1765,3
1,1,76,1289778159,1773,23
1,1,139,1289778159,1777,0
1,1,75,1289778159,1775,9
1,1,12,1289778161,417,2
1,1,9,1289778161,421,2
1,1,139,1289778161,429,0
1,1,11,1289778161,420,9
1,1,10,1289778161,427,0
1,1,31,1289778176,424,23
1,1,32,1289778176,426,10
1,1,139,1289778176,433,0
1,1,34,1289778176,428,22
1,1,33,1289778176,431,19
1,1,73,1289778198,1887,14
1,1,75,1289778198,1892,9
1,1,139,1289778198,1902,0
1,1,78,1289778198,1898,10
1,1,76,1289778198,1900,21
1,1,1,1289778203,1308,10
1,1,45,1289778214,1508,9
1,1,46,1289778214,1511,22
1,1,139,1289778214,1518,0
1,1,47,1289778214,1516,1
1,1,48,1289778214,1514,4
1,1,65,1289778215,385,17
1,1,68,1289778215,390,17
1,1,67,1289778215,396,29
1,1,139,1289778215,399,0
1,1,70,1289778215,397,14
1,1,39,1289778231,2369,16
1,1,25,1289778265,3372,18
1,1,27,1289778266,2498,24
1,1,28,1289778266,2496,19
1,1,139,1289778266,2510,0
1,1,29,1289778266,2506,26
1,1,30,1289778266,2508,23
1,1,61,1289778268,3367,1
1,1,59,1289778268,3375,25
1,1,139,1289778268,3377,0
1,1,62,1289778268,3370,4
1,1,60,1289778268,3373,9
1,1,51,1289778287,516,3
1,1,45,1289778297,3416,3
1,1,46,1289778297,3420,13
1,1,44,1289778297,3422,21
1,1,139,1289778297,3429,0
1,1,43,1289778297,3427,10
1,1,59,1289778300,2376,0
1,1,66,1289778340,2664,25
1,1,66,1289778340,2681,3
1,1,4,1289778343,1001,18
1,1,59,1289778359,2457,6
1,1,60,1289778359,2460,5
1,1,61,1289778359,2471,14
1,1,139,1289778359,2473,0
1,1,62,1289778359,2468,2
1,1,14,1289778399,2028,16
1,1,5,1289778425,2914,27
1,1,7,1289778434,1067,1
1,1,7,1289778461,168,11
1,1,5,1289778461,169,23
1,1,8,1289778461,175,19
1,1,139,1289778461,180,0
1,1,10,1289778461,178,5
1,1,12,1289778465,1085,16
1,1,14,1289778487,2044,18
1,1,18,1289778490,2715,28
1,1,73,1289778518,818,8
1,1,75,1289778518,831,0
1,1,57,1289778568,2143,1
1,1,60,1289778568,2146,3
1,1,139,1289778568,2153,0
1,1,58,1289778568,2148,1
1,1,59,1289778568,2151,10
1,1,59,1289778568,2155,0
1,1,74,1289778577,1374,28
1,1,57,1289778601,277,16
1,1,55,1289778602,2210,20
1,1,77,1289778614,204,15
1,1,74,1289778614,211,3
1,1,78,1289778614,213,20
1,1,75,1289778614,216,8
1,1,79,1289778614,1965,25
1,1,78,1289778614,1970,11
1,1,76,1289778614,1977,3
1,1,7,1289778615,2456,6
1,1,139,1289778615,2464,0
1,1,8,1289778615,2459,18
1,1,9,1289778615,2462,9
1,1,10,1289778615,2459,3
1,1,9,1289778635,1486,10
1,1,12,1289778635,1490,21
1,1,139,1289778635,1500,0
1,1,11,1289778635,1493,16
1,1,10,1289778635,1498,1
1,1,59,1289778642,1515,2
1,1,60,1289778642,1517,15
1,1,139,1289778642,1529,0
1,1,62,1289778642,1524,12
1,1,61,1289778642,1527,10
1,1,33,1289778661,3288,3
1,1,34,1289778661,3290,15
1,1,139,1289778661,3301,0
1,1,32,1289778661,3291,23
1,1,31,1289778661,3299,15
1,1,64,1289778693,2017,28
1,1,15,1289778698,2446,0
1,1,30,1289778713,2158,17
1,1,27,1289778713,2167,22
1,1,139,1289778713,2172,0
1,1,32,1289778713,2169,9
1,1,29,1289778713,2170,7
1,1,5,1289778729,580,22
1,1,3,1289778729,584,1
1,1,139,1289778729,589,0
1,1,2,1289778729,587,16
1,1,4,1289778729,587,20
1,1,6,1289778729,589,28
1,1,18,1289778753,1663,10
1,1,47,1289778761,3325,28
1,1,48,1289778761,3325,8
1,1,139,1289778761,3339,0
1,1,49,1289778761,3336,29
1,1,50,1289778761,3337,24
1,1,7,1289778786,1409,12
1,1,63,1289778789,1027,23
1,1,66,1289778789,1034,19
1,1,61,1289778789,1038,11
1,1,139,1289778789,1040,0
1,1,64,1289778789,1038,19
1,1,17,1289778797,147,8
1,1,19,1289778804,1138,28
1,1,20,1289778804,1140,2
1,1,139,1289778804,1154,0
1,1,21,1289778804,1152,16
1,1,22,1289778804,1151,7
1,1,63,1289778809,1066,24
1,1,77,1289778887,2013,19
1,1,80,1289778887,2016,5
1,1,79,1289778887,2022,3
1,1,78,1289778887,2026,8
1,1,139,1289778887,2028,0
1,1,14,1289778895,2463,6
1,1,10,1289778907,3382,24
1,1,67,1289778911,790,0
1,1,139,1289778911,798,0
1,1,69,1289778911,789,2
1,1,70,1289778911,795,11
1,1,68,1289778911,796,14
1,1,68,1289778911,810,10
1,1,60,1289778937,3422,29
1,1,59,1289778937,3427,22
1,1,61,1289778937,3428,1
1,1,139,1289778937,3436,0
1,1,62,1289778937,3434,17
1,1,36,1289778956,2909,9
1,1,38,1289778956,2913,28
1,1,37,1289778956,2921,14
1,1,139,1289778956,2923,0
1,1,39,1289778956,2920,24
1,1,41,1289778959,1340,7
1,1,13,1289778975,1674,10
1,1,14,1289778975,1671,28
1,1,15,1289778975,1684,25
1,1,64,1289779012,1949,5
1,1,37,1289779017,2660,16
1,1,65,1289779023,377,11
1,1,45,1289779030,2789,11
1,1,45,1289779030,2801,26
1,1,39,1289779035,59,16
1,1,41,1289779035,59,29
1,1,53,1289779039,170,15
1,1,55,1289779039,174,8
1,1,139,1289779039,176,0
1,1,54,1289779039,174,8
1,1,56,1289779039,170,12
1,1,31,1289779045,2165,26
1,1,29,1289779045,2168,18
1,1,34,1289779045,2165,20
1,1,34,1289779045,2174,6
1,1,139,1289779045,2179,0
1,1,32,1289779045,2177,20
1,1,3,1289779046,327,9
1,1,9,1289779046,341,26
1,1,25,1289779055,1838,17
1,1,54,1289779064,1364,5
1,1,44,1289779085,1230,19
1,1,33,1289779085,1949,8
1,1,34,1289779085,1948,15
1,1,139,1289779085,1964,0
1,1,34,1289779085,1956,11
1,1,31,1289779085,1959,29
1,1,32,1289779085,1962,6
1,1,14,1289779088,2392,20
1,1,28,1289779114,1764,13
1,1,33,1289779118,2204,26
1,1,34,1289779118,2203,24
1,1,139,1289779118,2219,0
1,1,32,1289779118,2215,10
1,1,35,1289779118,2217,23
1,1,48,1289779140,3421,11
1,1,17,1289779161,3037,4
1,1,19,1289779161,3039,25
1,1,67,1289779176,162,22
1,1,73,1289779189,1854,17
1,1,16,1289779210,27,18
1,1,61,1289779217,902,12
1,1,29,1289779218,263,15
1,1,29,1289779218,270,28
1,1,3,1289779243,116,8
1,1,4,1289779243,115,12
1,1,4,1289779243,120,20
1,1,139,1289779243,128,0
1,1,5,1289779243,126,0
1,1,6,1289779243,126,29
1,1,2,1289779243,128,5
1,1,25,1289779244,489,18
1,1,61,1289779258,1520,1
1,1,62,1289779258,1523,3
1,1,64,1289779258,1523,10
1,1,139,1289779258,1536,0
1,1,63,1289779258,1534,9
1,1,16,1289779259,1789,7
1,1,51,1289779263,1891,17
1,1,139,1289779263,1895,0
1,1,52,1289779263,1893,7
1,1,53,1289779263,1893,17
1,1,54,1289779263,1891,19
1,1,38,1289779270,1700,5
1,1,27,1289779292,1857,28
1,1,28,1289779292,1859,10
1,1,139,1289779292,1873,0
1,1,29,1289779292,1868,7
1,1,26,1289779292,1871,10
1,1,26,1289779292,1887,7
1,1,29,1289779306,2233,28
1,1,30,1289779306,2237,11
1,1,32,1289779306,2242,4
1,1,139,1289779306,2247,0
1,1,31,1289779306,2245,18
1,1,40,1289779310,1748,15
1,1,75,1289779318,1008,9
1,1,76,1289779318,1012,21
1,1,139,1289779318,1023,0
1,1,74,1289779318,1020,0
1,1,77,1289779318,1021,7
1,1,13,1289779354,1630,17
1,1,139,1289779354,1634,0
1,1,11,1289779354,1632,0
1,1,14,1289779354,1630,6
1,1,12,1289779354,1632,22
1,1,7,1289779391,1194,17
1,1,46,1289779396,1907,13
1,1,23,1289779404,704,0
1,1,44,1289779413,3429,14
1,1,139,1289779413,3438,0
1,1,45,1289779413,3433,0
1,1,43,1289779413,3433,1
1,1,46,1289779413,3436,4
1,1,46,1289779413,3450,7
1,1,57,1289779445,1425,17
1,1,57,1289779463,1361,0
1,1,58,1289779463,1362,4
1,1,60,1289779463,1370,4
1,1,139,1289779463,1377,0
1,1,59,1289779463,1375,6
1,1,60,1289779463,1374,7
1,1,23,1289779467,21,11
1,1,26,1289779467,17,12
1,1,28,1289779467,27,23
1,1,25,1289779467,30,2
1,1,139,1289779467,32,0
1,1,24,1289779471,2152,10
1,1,24,1289779480,1988,3
1,1,25,1289779480,1990,25
1,1,26,1289779480,1993,21
1,1,23,1289779480,1999,8
1,1,139,1289779480,2001,0
1,1,40,1289779487,51,11
1,1,73,1289779489,2860,27
1,1,72,1289779489,2863,22
1,1,139,1289779489,2873,0
1,1,71,1289779489,2868,4
1,1,74,1289779489,2871,4
1,1,29,1289779502,2214,0
1,1,71,1289779509,3202,20
1,1,55,1289779518,2401,11
1,1,19,1289779537,215,24
1,1,20,1289779537,212,2
1,1,139,1289779537,224,0
1,1,21,1289779537,214,28
1,1,22,1289779537,222,28
1,1,42,1289779542,3316,12
1,1,139,1289779542,3324,0
1,1,41,1289779542,3318,1
1,1,43,1289779542,3321,7
1,1,44,1289779542,3322,24
1,1,44,1289779542,3338,27
1,1,17,1289779542,3345,18
1,1,18,1289779542,3344,20
1,1,19,1289779542,3354,16
1,1,20,1289779542,3354,28
1,1,25,1289779544,573,7
1,1,70,1289779553,396,26
1,1,69,1289779553,401,24
1,1,68,1289779553,407,6
1,1,67,1289779576,601,21
1,1,69,1289779576,603,3
1,1,139,1289779576,614,0
1,1,67,1289779576,609,7
1,1,68,1289779576,610,18
1,1,70,1289779576,612,12
1,1,50,1289779580,2219,22
1,1,51,1289779580,2228,16
1,1,48,1289779580,2231,29
1,1,139,1289779580,2233,0
1,1,49,1289779580,2227,8
1,1,61,1289779586,1103,1
1,1,60,1289779601,2545,20
1,1,139,1289779601,2549,0
1,1,62,1289779601,2540,3
1,1,63,1289779601,2543,27
1,1,65,1289779601,2547,20
1,1,71,1289779606,3107,29
1,1,73,1289779606,3111,25
1,1,70,1289779606,3117,3
1,1,139,1289779606,3119,0
1,1,72,1289779606,3116,9
1,1,77,1289779662,897,0
1,1,50,1289779669,1233,23
1,1,72,1289779669,1481,1
1,1,71,1289779669,1484,8
1,1,73,1289779669,1483,25
1,1,139,1289779669,1489,0
1,1,74,1289779669,1487,13
1,1,31,1289779679,714,29
1,1,32,1289779679,714,6
1,1,33,1289779679,721,22
1,1,139,1289779679,729,0
1,1,34,1289779679,727,13
1,1,17,1289779708,2157,16
1,1,19,1289779708,2151,19
1,1,139,1289779708,2162,0
1,1,22,1289779708,2153,14
1,1,20,1289779708,2160,11
1,1,67,1289779758,786,3
1,1,49,1289779780,1000,19
1,1,139,1289779780,1004,0
1,1,50,1289779780,1002,27
1,1,51,1289779780,1002,10
1,1,52,1289779780,1000,20
1,1,76,1289779789,237,16
1,1,72,1289779789,246,14
1,1,73,1289779791,2015,29
1,1,73,1289779791,2028,21
1,1,54,1289779819,3082,17
1,1,43,1289779820,1602,17
1,1,46,1289779820,1603,9
1,1,139,1289779820,1612,0
1,1,41,1289779820,1609,20
1,1,48,1289779820,1610,8
1,1,4,1289779846,158,0
1,1,1,1289779846,157,3
1,1,139,1289779846,170,0
1,1,2,1289779846,168,8
1,1,3,1289779846,165,0
1,1,25,1289779848,3045,29
1,1,28,1289779848,3047,11
1,1,27,1289779848,3052,25
1,1,139,1289779848,3059,0
1,1,26,1289779848,3057,27
1,1,37,1289779851,3018,10
1,1,57,1289779854,1344,24
1,1,24,1289779881,2547,14
1,1,25,1289779881,2548,16
1,1,139,1289779881,2552,0
1,1,23,1289779881,2549,8
1,1,26,1289779881,2550,11
1,1,60,1289779898,3014,14
1,1,7,1289779901,560,12
1,1,15,1289779914,50,18
1,1,50,1289779939,1998,3
1,1,47,1289779939,1998,1
1,1,49,1289779939,2007,16
1,1,50,1289779939,2009,20
1,1,50,1289779954,1005,23
1,1,47,1289779954,1010,20
1,1,49,1289779954,1010,10
1,1,139,1289779954,1016,0
1,1,48,1289779954,1014,10
1,1,47,1289779954,1023,7
1,1,41,1289779991,717,10
1,1,35,1289780004,932,10
1,1,37,1289780004,932,1
1,1,139,1289780004,942,0
1,1,36,1289780004,931,18
1,1,38,1289780004,940,29
1,1,37,1289780004,945,0
1,1,11,1289780018,2805,28
1,1,75,1289780025,1418,8
1,1,76,1289780025,1421,6
1,1,139,1289780025,1428,0
1,1,77,1289780025,1426,27
1,1,78,1289780025,1424,5
1,1,75,1289780027,1711,26
1,1,72,1289780027,1711,14
1,1,77,1289780027,1713,13
1,1,139,1289780027,1719,0
1,1,67,1289780027,1715,0
1,1,74,1289780027,1717,5
1,1,72,1289780027,1722,12
1,1,67,1289780027,1741,21
1,1,40,1289780073,1777,9
1,1,41,1289780073,1780,13
1,1,139,1289780073,1790,0
1,1,42,1289780073,1779,27
1,1,39,1289780073,1788,9
1,1,40,1289780073,1788,25
1,1,21,1289780109,3266,18
1,1,22,1289780109,3272,0
1,1,139,1289780109,3281,0
1,1,24,1289780109,3272,13
1,1,23,1289780109,3279,7
1,1,44,1289780136,2681,0
1,1,21,1289780140,174,11
1,1,43,1289780172,3011,15
1,1,44,1289780172,3015,7
1,1,139,1289780172,3023,0
1,1,46,1289780172,3016,16
1,1,45,1289780172,3021,14
1,1,43,1289780179,505,8
1,1,6,1289780180,3235,8
1,1,5,1289780180,3240,11
1,1,3,1289780180,3243,14
1,1,47,1289780186,3,12
1,1,34,1289780190,3270,29
1,1,19,1289780214,1616,1
1,1,19,1289780214,1631,19
1,1,26,1289780214,2181,9
1,1,6,1289780216,1411,28
1,1,40,1289780230,2242,9
1,1,139,1289780230,2256,0
1,1,37,1289780230,2246,1
1,1,38,1289780230,2251,6
1,1,39,1289780230,2254,25
1,1,69,1289780231,646,6
1,1,70,1289780231,650,23
1,1,139,1289780231,659,0
1,1,67,1289780231,652,19
1,1,68,1289780231,657,19
1,1,49,1289780231,2053,25
1,1,32,1289780233,691,21
1,1,29,1289780233,692,18
1,1,30,1289780233,701,16
1,1,31,1289780233,700,15
1,1,139,1289780233,703,0
1,1,2,1289780244,456,8
1,1,3,1289780244,462,15
1,1,1,1289780244,469,14
1,1,3,1289780250,1450,16
1,1,4,1289780250,1453,27
1,1,5,1289780250,1462,18
1,1,139,1289780250,1466,0
1,1,2,1289780250,1464,2
1,1,49,1289780268,3522,29
1,1,48,1289780268,3527,7
1,1,50,1289780268,3523,25
1,1,48,1289780268,3531,4
1,1,139,1289780268,3536,0
1,1,50,1289780268,3528,7
1,1,47,1289780268,3534,18
1,1,13,1289780278,1187,4
1,1,12,1289780278,1191,26
1,1,139,1289780278,1200,0
1,1,11,1289780278,1193,24
1,1,14,1289780278,1198,15
1,1,35,1289780284,1973,2
1,1,1,1289780301,1777,0
1,1,17,1289780313,2880,20
1,1,20,1289780313,2880,24
1,1,18,1289780313,2888,21
1,1,139,1289780313,2893,0
1,1,19,1289780313,2891,20
1,1,49,1289780319,754,18
1,1,50,1289780319,757,25
1,1,139,1289780319,767,0
1,1,47,1289780319,765,28
1,1,48,1289780319,762,14
1,1,6,1289780319,1049,28
1,1,1,1289780319,1049,26
1,1,139,1289780319,1059,0
1,1,2,1289780319,1047,12
1,1,5,1289780319,1052,17
1,1,3,1289780319,1056,9
1,1,4,1289780319,1057,29
1,1,6,1289780319,1061,19
1,1,79,1289780347,2139,2
1,1,68,1289780355,2195,9
1,1,54,1289780364,33,4
1,1,72,1289780388,534,13
1,1,42,1289780398,3101,12
1,1,43,1289780398,3100,18
1,1,44,1289780398,3108,9
1,1,139,1289780398,3110,0
1,1,41,1289780398,3108,7
1,1,67,1289780440,3528,18
1,1,5,1289780447,66,23
1,1,52,1289780449,2682,15
1,1,51,1289780449,2685,19
1,1,49,1289780449,2692,1
1,1,139,1289780449,2696,0
1,1,50,1289780449,2694,26
1,1,5,1289780487,1686,19
1,1,139,1289780487,1693,0
1,1,7,1289780487,1687,2
1,1,6,1289780487,1686,4
1,1,8,1289780487,1691,4
1,1,48,1289780494,2757,18
1,1,49,1289780494,2757,10
1,1,47,1289780494,2760,20
1,1,139,1289780494,2770,0
1,1,50,1289780494,2768,11
1,1,27,1289780506,111,25
1,1,139,1289780506,125,0
1,1,28,1289780506,117,23
1,1,29,1289780506,122,0
1,1,26,1289780506,123,25
1,1,37,1289780527,3493,12
1,1,71,1289780532,160,23
1,1,73,1289780532,158,6
1,1,74,1289780532,159,1
1,1,139,1289780532,171,0
1,1,69,1289780532,170,27
1,1,76,1289780532,169,22
1,1,38,1289780534,192,3
1,1,37,1289780534,197,6
1,1,40,1289780534,201,3
1,1,139,1289780534,206,0
1,1,35,1289780534,204,12
1,1,58,1289780536,2941,4
1,1,60,1289780536,2941,27
1,1,139,1289780536,2952,0
1,1,57,1289780536,2947,19
1,1,55,1289780536,2950,19
1,1,43,1289780582,2760,8
1,1,46,1289780582,2759,16
1,1,139,1289780582,2767,0
1,1,44,1289780582,2762,11
1,1,42,1289780582,2773,11
1,1,45,1289780582,2765,28
1,1,61,1289780584,1101,19
1,1,7,1289780585,1492,21
1,1,58,1289780601,1720,9
1,1,29,1289780602,3193,7
1,1,22,1289780619,3563,8
1,1,20,1289780620,3,8
1,1,139,1289780620,11,0
1,1,23,1289780620,7,18
1,1,21,1289780620,9,13
1,1,68,1289780637,1330,27
1,1,3,1289780654,1133,7
1,1,5,1289780654,1138,9
1,1,139,1289780654,1145,0
1,1,4,1289780654,1139,24
1,1,6,1289780654,1143,11
1,1,2,1289780654,1147,13
1,1,76,1289780658,2792,21
1,1,78,1289780658,2802,9
1,1,2,1289780664,2849,8
1,1,42,1289780667,178,7
1,1,61,1289780668,2018,6
1,1,65,1289780694,928,1
1,1,36,1289780709,2903,27
1,1,139,1289780709,2910,0
1,1,8,1289780709,2904,25
1,1,33,1289780709,2906,11
1,1,35,1289780709,2908,21
1,1,34,1289780709,2908,5
1,1,73,1289780725,444,16
1,1,71,1289780725,448,15
1,1,52,1289780732,2473,19
1,1,139,1289780732,2478,0
1,1,54,1289780732,2475,26
1,1,55,1289780732,2473,18
1,1,52,1289780732,2486,1
1,1,57,1289780732,2476,14
1,1,39,1289780745,3165,0
1,1,41,1289780745,3172,20
1,1,139,1289780745,3180,0
1,1,38,1289780745,3173,5
1,1,40,1289780745,3178,0
1,1,14,1289780752,37,17
1,1,76,1289780757,33,23
1,1,139,1289780757,38,0
1,1,77,1289780757,34,13
1,1,75,1289780757,36,8
1,1,78,1289780757,36,18
1,1,69,1289780765,1711,7
1,1,53,1289780793,2406,24
1,1,38,1289780809,163,7
1,1,37,1289780809,167,17
1,1,36,1289780809,169,8
1,1,39,1289780809,173,23
1,1,139,1289780809,175,0
1,1,33,1289780816,1064,2
1,1,34,1289780816,1066,27
1,1,139,1289780816,1076,0
1,1,31,1289780816,1073,17
1,1,32,1289780816,1074,5
1,1,53,1289780828,1242,5
1,1,16,1289780830,1639,17
1,1,15,1289780830,1643,5
1,1,139,1289780830,1648,0
1,1,17,1289780830,1643,2
1,1,18,1289780830,1646,22
1,1,33,1289780843,3055,6
1,1,60,1289780847,695,28
1,1,76,1289780895,1088,4
1,1,3,1289780896,1079,1
1,1,1,1289780902,3491,23
1,1,2,1289780902,3491,15
1,1,26,1289780905,2134,19
1,1,42,1289780910,1363,6
1,1,46,1289780923,2854,27
1,1,26,1289780929,3553,1
1,1,52,1289780943,3488,28
1,1,53,1289780950,730,5
1,1,54,1289780950,728,10
1,1,139,1289780950,734,0
1,1,55,1289780950,730,17
1,1,56,1289780950,732,7
1,1,56,1289780950,736,27
1,1,79,1289780953,181,29
1,1,77,1289780953,189,18
1,1,139,1289780953,191,0
1,1,80,1289780953,183,1
1,1,78,1289780953,186,28
1,1,49,1289780956,225,11
1,1,50,1289780956,226,17
1,1,139,1289780956,235,0
1,1,52,1289780956,231,10
1,1,51,1289780956,233,15
1,1,51,1289780956,240,10
1,1,44,1289780967,1394,27
1,1,66,1289780970,2854,17
1,1,65,1289780970,2856,14
1,1,67,1289780970,2863,2
1,1,63,1289780970,2867,12
1,1,16,1289780977,98,14
1,1,29,1289780984,394,6
1,1,77,1289780986,421,8
1,1,6,1289781000,2619,8
1,1,46,1289781021,314,3
1,1,35,1289781021,2319,12
1,1,63,1289781021,2318,10
1,1,67,1289781021,2317,0
1,1,139,1289781021,2328,0
1,1,34,1289781021,2324,16
1,1,64,1289781021,2316,4
1,1,1,1289781021,2326,8
1,1,62,1289781021,2326,27
1,1,36,1289781021,2324,25
1,1,2,1289781021,2327,7
1,1,33,1289781021,2328,25
1,1,45,1289781023,408,0
1,1,59,1289781027,2706,11
1,1,69,1289781051,1133,20
1,1,71,1289781051,1135,5
1,1,77,1289781077,2406,28
1,1,80,1289781077,2412,15
1,1,78,1289781077,2407,6
1,1,7,1289781100,3205,23
1,1,139,1289781100,3214,0
1,1,5,1289781100,3212,7
1,1,8,1289781100,3208,25
1,1,6,1289781100,3210,22
1,1,3,1289781100,3221,21
1,1,78,1289781107,2186,26
1,1,1,1289781119,1901,4
1,1,3,1289781119,1901,7
1,1,139,1289781119,1913,0
1,1,4,1289781119,1903,3
1,1,6,1289781119,1911,24
1,1,31,1289781122,3328,20
1,1,45,1289781191,344,8
1,1,43,1289781191,346,16
1,1,74,1289781235,2597,21
1,1,73,1289781235,2601,28
1,1,75,1289781235,2608,10
1,1,80,1289781246,389,29
1,1,52,1289781278,1737,14
1,1,54,1289781278,1739,7
1,1,52,1289781278,1749,26
1,1,139,1289781278,1750,0
1,1,55,1289781278,1744,9
